laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
971,11.6,4,1.45,775.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1.1,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
972,13.3,8,1.3,1268.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
973,11.6,4,1.25,389.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1.6,32000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
974,13.3,8,1.2,1535.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.4,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
975,12.5,8,1.36,1760.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
976,15.6,12,2.4,1009.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
977,12.5,8,1.1,1790.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
978,15.6,8,2.04,846.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
979,15.6,4,2.25,465.62,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
980,15.6,4,1.9,825.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
981,15.6,4,2.04,685.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
982,17.3,32,4.42,3149.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
983,15.6,6,2.4,695.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
984,13.3,16,1.22,1899.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3200,1800,1.3,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
985,14.0,8,1.5,1962.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2560,1440,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
986,17.3,32,4.42,2800.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
987,14.0,8,1.95,1180.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
988,17.3,16,2.73,2049.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
989,15.6,8,2.04,979.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
990,14.0,4,1.7,1002.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,508000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
991,15.6,16,2.3,1799.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3840,2160,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
992,15.6,6,2.04,579.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
993,17.3,16,2.99,1749.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
994,15.6,12,2.19,1299.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
995,13.3,4,1.2,1195.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.3,128000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
996,15.6,6,2.2,549.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,3.6,256000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
997,15.6,4,2.3,649.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
998,14.0,4,1.75,915.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
999,15.6,4,2.25,599.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1000,15.6,8,2.04,806.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1001,15.6,8,2.5,1189.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1002,15.6,8,2.36,749.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1003,14.0,8,1.6,1119.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1004,12.5,8,0.97,1908.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1920,1080,1.2,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1005,15.6,4,2.1,499.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1006,15.6,4,1.9,270.62,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,128000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1007,15.6,8,2.3,1349.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1008,13.3,8,1.68,889.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1009,13.3,8,1.4,1150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3200,1800,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1010,13.3,8,1.11,1349.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1011,15.6,4,2.4,380.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1012,15.6,16,2.5,1799.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1013,14.0,8,1.48,2089.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1014,15.6,8,2.7,1260.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1015,13.3,8,1.34,1189.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1016,15.6,4,2.18,547.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1017,14.0,4,1.64,779.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1018,13.3,4,1.2,1195.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.3,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1019,14.0,4,1.48,1099.99,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1020,14.0,4,1.95,1205.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1021,14.0,8,1.43,1449.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.6,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1022,14.0,8,1.64,1049.26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1023,14.0,4,1.64,684.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1024,15.6,8,2.65,949.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1025,12.5,4,1.26,1539.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1026,14.0,4,1.48,1590.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1027,14.0,8,1.54,1887.21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1028,13.3,4,1.49,800.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1029,13.3,8,1.5,1210.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1030,15.6,4,2.04,769.99,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1031,17.3,16,2.4,2968.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,2.7,512000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1032,14.0,8,1.47,1490.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1033,14.0,8,1.43,2229.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1034,15.6,4,2.08,795.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.3,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1035,13.3,8,1.2,1590.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1036,13.3,8,1.11,1149.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1037,14.0,8,1.64,1185.43,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1038,15.6,8,2.09,1046.44,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1039,12.5,4,1.26,1559.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1366,768,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1040,14.0,4,2.31,1189.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1041,14.0,4,1.95,1060.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1042,13.3,8,1.29,1624.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1043,17.3,8,2.63,1080.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1044,14.0,4,1.64,973.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1045,15.6,6,2.1,409.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,3.0,1000000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1046,17.3,8,2.7,1191.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1047,14.0,8,1.95,1195.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1048,15.6,8,1.84,1228.99,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1049,12.5,8,1.26,1349.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1050,15.6,4,2.04,742.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1051,14.0,8,1.47,1725.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1052,15.6,8,2.09,1062.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1053,14.0,8,1.64,1010.51,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1054,15.6,4,1.8,847.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1055,14.0,2,1.45,210.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1366,768,1.44,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1056,15.6,16,2.4,1425.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1057,15.6,8,2.3,1049.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1058,14.0,4,1.54,1000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1059,15.6,8,1.84,2103.34,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1060,14.0,8,1.43,1469.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1061,17.3,16,3.78,1545.64,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1062,17.3,16,4.6,2289.99,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1063,11.6,4,1.2,287.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,1.6,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1064,14.0,16,1.1,2620.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2560,1440,2.6,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1065,15.6,8,1.91,979.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1066,15.6,8,2.3,1094.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1067,15.6,4,2.04,979.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1068,13.3,16,1.2,2254.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3200,1800,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1069,15.6,4,2.31,705.15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1070,15.6,4,1.96,499.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,500000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1071,15.6,8,2.4,449.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.2,1000000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1072,13.3,12,1.6,1299.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1073,15.6,16,2.94,1819.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1074,15.6,8,2.04,1070.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1075,17.3,16,4.0,998.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1076,15.6,4,2.25,559.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1077,15.6,16,2.32,989.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,2000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1079,15.6,16,1.8,1929.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1080,13.3,8,1.29,1458.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1081,17.3,64,3.58,3975.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1082,13.3,8,1.62,798.01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1083,15.6,16,3.21,1329.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,2.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1084,12.0,8,0.92,1300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2304,1440,1.1,256000.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1085,15.6,4,2.06,481.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1086,15.6,4,2.31,1199.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1087,12.5,8,1.26,1199.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.3,256000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1088,13.3,8,1.49,1090.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1089,12.5,8,1.3,1713.49,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1090,17.3,8,3.0,659.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1600,900,2.3,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1091,15.6,4,2.3,977.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
